ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-09-07,22554057.59999204,-7634421.664542935,33365183.56356383,-718867.405100373,-1221436.471570423,0.0,65.85,100.0
2021-09-08,23547473.59999212,-7566227.292810389,33372817.81778462,-500003.1420305676,-1890783.9655633736,0.0,58.3,168.0
2021-09-09,24826269.91999161,-7484164.592791173,33380452.0720054,-112481.91849715608,-1615322.9197634018,0.0,59.06,136.0
2021-09-10,26295399.51999037,-7386937.000681998,33388086.326226197,682327.4148489842,1403583.8017646356,0.0,61.11999999999998,156.0
2021-09-11,25388485.599990927,-7273369.858409678,33395720.580446985,1815319.777543164,2722008.1883069216,0.0,61.099999999999994,128.0
2021-09-12,25677111.679994617,-7142441.267430998,33403354.83466777,2859028.9475593166,1785961.8869242205,0.0,57.74499999999999,108.0
2021-09-13,25110969.439988077,-6993310.969293928,33410989.088888563,3299484.354103124,-1184010.5200982422,0.0,61.52,112.0
2021-09-14,24648330.879992746,-6825346.264346185,33418623.343109354,2916632.0438325093,-1221436.4715680238,0.0,57.499999999999986,100.0
2021-09-15,24665866.079992186,-6638144.020809592,33426257.59733013,1963601.5687227603,-1890783.9655631173,0.0,62.82000000000001,112.0
2021-09-16,24316641.43999623,-6431547.901355986,33433891.85155093,1003335.895842788,-1615322.9197602633,0.0,60.19999999999999,98.0
2021-09-17,26660852.959993873,-6205660.042187631,33441526.10577172,537615.4347842222,1403583.8017547098,0.0,58.38000000000001,124.0
2021-09-18,26892880.639992427,-5960846.558188679,33449160.359992508,709677.9295155465,2722008.188305756,0.0,63.24499999999999,86.0
2021-09-19,26329667.679998606,-5697736.413474888,33456794.61421329,1270727.7837600757,1785961.8869223553,0.0,61.44,64.0
2021-09-20,27194684.799994897,-5417213.38530763,33464428.86843408,1778849.2234359032,-1184010.520097605,0.0,59.42,74.0
2021-09-21,30021973.599997345,-5120401.055332094,33472063.12265487,1848506.8202709104,-1221436.4715664622,0.0,57.5625,52.0
2021-09-22,31213679.039984655,-4808640.979468769,33479697.37687566,1296703.61530492,-1890783.965560932,0.0,58.03999999999999,64.0
2021-09-23,30587869.279991705,-4483464.409698565,33487331.63109645,167062.0124669462,-1615322.919759706,0.0,52.85999999999999,68.0
2021-09-24,29920600.639997736,-4146558.160338276,33494965.88531724,-1298298.0897203505,1403583.801757465,0.0,63.580000000000005,72.0
