ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-09-28,46389064.31999484,766813.8899981006,38453542.06674952,-1279743.14480398,-4360372.110217843,0.0,186.824224,0.0
2021-09-29,33883644.15999651,1161613.0963984327,38462066.74278247,-285109.8115422153,-5201343.806831984,0.0,160.931113,0.0
2021-09-30,34289397.27999683,1572986.4588400195,38470591.41881542,561048.6870260454,-5038923.188233003,0.0,189.51263500000002,24.310799999999997
2021-10-01,37437718.23999595,1991371.542956649,38479116.094848365,1030354.0365410304,-830246.187871567,0.0,129.98344300000002,449.48562
2021-10-02,44103427.359993845,2406936.3701569736,38487640.77088132,984812.9283678444,4672366.529780204,0.0,124.341094,465.7245
2021-10-03,56299893.11998816,2809852.931560901,38496165.44691427,415009.4180138644,11082212.133366708,0.0,136.81393,553.02528
2021-10-04,42644042.39999368,3190566.391833344,38504690.122947216,-471716.8666008521,-323693.3699788182,0.0,134.04499300000003,440.4159400000001
2021-10-05,36259867.99999554,3540052.3791645984,38513214.79898016,-1248107.567133563,-4360372.110221935,0.0,133.69723399999998,409.8655900000001
2021-10-06,34993804.47999755,3850055.231954056,38521739.47501311,-1460296.95415081,-5201343.806840846,0.0,142.90921100000003,535.4656
2021-10-07,33763359.67999631,4113300.748814798,38530264.15104606,-936461.5301369872,-5038923.188248196,0.0,128.14822199999998,1231.80423
2021-10-08,36325158.55999558,4323677.843665115,38538788.827079006,39831.15371418791,-830246.187899095,0.0,143.519879,1908.7336299999997
2021-10-09,41710639.83999403,4476384.514191331,38547313.50311196,887665.06935588,4672366.529780385,0.0,132.62435700000003,1955.2124699999997
2021-10-10,52451948.95999141,4568034.657883879,38555838.1791449,1144066.8915057287,11082212.133363891,0.0,22.650327,396.88740999999993
2021-10-11,43307126.879993334,4596723.479986476,38564362.85517786,812876.9266534278,-323693.3699446176,-2051361.4036077228,0.0,0.0
2021-10-12,37554359.51999505,4562050.495150234,38572887.5312108,343707.73017756763,-4360372.110226027,0.0,91.511715,0.0
2021-10-13,30497234.55999637,4465100.390741427,38581412.20724376,240473.9505310497,-5201343.806824151,0.0,98.05281599999998,0.0
2021-10-14,28653267.519997027,4308383.257241899,38589936.8832767,626827.7496141447,-5038923.188238653,0.0,68.32437,0.0
2021-10-15,30376508.479996476,4095736.8627479463,38598461.55930965,1146851.764442877,-830246.1878829272,0.0,90.34899800000001,0.0
2021-10-16,35908589.91999519,3832194.7205161294,38606986.2353426,1291860.7610395444,4672366.529790141,0.0,91.072722,0.0
2021-10-17,46082722.71999091,3523824.6395908245,38615510.911375545,866599.8424353743,11082212.133361977,0.0,91.633622,0.0
2021-10-18,35491848.319994874,3177543.2325114044,38624035.5874085,179975.98119527524,-323693.3699504225,0.0,93.32956999999999,0.0
2021-10-19,30387559.51999655,2800912.4592843866,38632560.26344144,-213509.26400069217,-4360372.1102102855,0.0,95.018917,0.0
2021-10-20,29623617.229996495,2401924.697422021,38641084.9394744,1490.4133590559743,-5201343.806833013,0.0,104.710125,0.0
2021-10-21,29551264.749996547,1988783.0342539407,38649609.61550734,612124.0690402468,-5038923.188241468,0.0,74.050745,0.0
2021-10-22,31439954.879996475,1569683.4761229064,38658134.29154029,1032842.6045388448,-830246.1878858083,0.0,94.95629200000003,0.0
2021-10-23,36571457.27999555,1152605.5628230027,38666658.96757324,769969.992613709,4672366.5297951065,0.0,85.698021,0.0
