ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-06-26,4443898.35999946,-77517.58287031161,6090808.706592233,-172184.80263407054,1685138.3378299496,0.0,99.99999999999997,0.0
2021-06-27,4831524.159999371,385.1972947470989,6087422.83869811,-500697.3466258031,707253.9695643726,0.0,218.39999999999998,0.0
2021-06-28,3924877.0799999633,73084.43332364528,6084036.970803986,-194264.82489632152,-983121.7107273792,-558830.315139803,104.19999999999999,0.0
2021-06-29,3664540.9899998074,138337.32957698923,6080651.10290986,326500.8551953415,-1076278.4453069596,0.0,108.3,0.0
2021-06-30,3958209.8899996094,194040.89170078657,6077265.242749967,574866.4181223621,-1003390.55437788,0.0,167.4,0.0
2021-07-01,4472522.7399994545,238283.74081557407,6073879.382590071,342074.1881243214,-834397.0481239134,0.0,443.9000000000002,0.0
2021-07-02,5480997.32999874,269393.7097924504,6070493.522430178,-199214.24667371204,1504795.4511351257,0.0,362.70000000000005,0.0
2021-07-03,5269638.1999992095,285980.0248306414,6067107.662270281,-681718.9592217209,1685138.3378312637,0.0,151.4,0.0
2021-07-04,3957234.829999674,286968.9987003694,6063721.802110388,-842937.8437736772,707253.9695640975,0.0,159.99999999999997,0.0
2021-07-05,3812870.2699999707,271632.3132199777,6060335.941950492,-695707.5256642824,-983121.7107274036,-761069.8910926114,163.39999999999998,0.0
2021-07-06,3957177.849999801,239607.14434434584,6056950.081790597,-463421.33889957954,-1076278.4453053237,0.0,123.99999999999999,0.0
2021-07-07,6617251.749997033,190907.5794329801,6053564.221630703,-373457.7353500853,-1003390.554377494,0.0,143.4,0.0
2021-07-08,7055694.629995862,125926.98810266696,6050178.361470807,-494974.20162015146,-834397.048123198,0.0,142.2,0.0
2021-07-09,7997591.67999447,45431.23043027533,6046792.501310913,-733093.010523918,1504795.4511361932,0.0,104.39999999999998,0.0
2021-07-10,8248557.309994225,-49457.18646248765,6043406.641151017,-941991.6286345528,1685138.3378316327,0.0,140.4,0.0
2021-07-11,8949626.949992351,-157283.66582036455,6040020.780991123,-1035701.7117175836,707253.9695638224,0.0,146.79999999999998,0.0
2021-07-12,7190924.819995814,-276294.2349899263,6036634.920831228,-1015144.012700523,-983121.710727428,0.0,173.2,0.0
2021-07-13,7037326.009996029,-404475.6498460279,6033249.060671332,-927812.4047878288,-1076278.4453058098,0.0,198.59999999999997,0.0
2021-07-14,6946785.879996097,-539601.9338161371,6029863.200511438,-826092.2128121358,-1003390.5543769232,0.0,132.3,0.0
2021-07-15,7591978.399995431,-679286.2275028577,6026477.340351543,-754956.9752548445,-834397.0481267269,0.0,133.5,0.0
2021-07-16,8163452.269994279,-821036.6839597137,6023091.480191648,-740740.6219881905,1504795.4511378985,0.0,188.09999999999997,0.0
2021-07-17,8533858.639993772,-962315.034531459,6019705.620031754,-750708.7503280815,1685138.337830751,0.0,146.1,0.0
