ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-01-06,8363929.759998484,-3606431.600156927,15677494.545763612,-1178070.171655815,-1656353.9621114316,0.0,86.68270799999998,0.0
2022-01-07,8883762.8799982,-4040690.0376304574,15655826.776519548,-1173214.1982342838,640882.5183560727,0.0,82.93534199999999,0.0
2022-01-08,10683621.439998066,-4429794.802334628,15634159.007275485,-993576.97848783,2979877.36274411,0.0,81.554434,0.0
2022-01-09,10523515.679998456,-4765765.158268855,15612491.238031428,-734777.3769172464,3239885.3072352437,0.0,69.82623600000001,0.0
2022-01-10,8095646.719999295,-5041857.247174158,15590823.46878737,-519833.3131411225,-2035828.848808983,0.0,83.293832,0.0
2022-01-11,7786670.2399991825,-5252752.147682401,15569155.699543308,-415532.83596785873,-1754756.9643629976,0.0,80.05244800000001,0.0
2022-01-12,8962842.399999533,-5394704.332279884,15547487.930299249,-395598.9407165058,-1413705.413055164,0.0,77.62822,0.0
2022-01-13,9082670.559999973,-5465646.485499957,15525820.161055185,-385049.1299758127,-1656353.9621076551,0.0,80.58540400000001,0.0
2022-01-14,11229582.559999501,-5465247.897711631,15504152.391811129,-343032.3463503037,640882.518345504,0.0,81.050196,0.0
2022-01-15,11954792.800000126,-5394924.972638875,15482484.622567069,-300168.51668455446,2979877.3627449987,0.0,74.72246799999999,0.0
2022-01-16,7316623.840000301,-5257803.745215177,15460816.853323009,-307145.1502275776,3239885.30723245,0.0,70.33409200000001,0.0
2022-01-17,5637285.280000126,-5058635.660653363,15439149.084078943,-341222.9979357495,-2035828.8488106967,1319314.0304030315,72.55071600000002,0.0
2022-01-18,7334232.639999873,-4803669.176982881,15417481.314834883,-270459.1945359425,-1754756.964359359,0.0,75.27119400000001,0.0
2022-01-19,8276923.520000223,-4500480.98468825,15395813.545590827,66074.23028115107,-1413705.4130547966,0.0,70.853992,0.0
2022-01-20,8452724.479999598,-4157771.7536580735,15374145.776346764,710362.4391190939,-1656353.9621087296,0.0,82.49322399999998,0.0
2022-01-21,9968023.360000052,-3785132.288113364,15352478.0071027,1494011.0993587447,640882.5183489476,0.0,65.25877799999999,0.0
2022-01-22,10894489.120000103,-3392786.7678148486,15330810.237858644,2097639.86045863,2979877.362748157,0.0,77.20576600000001,0.0
2022-01-23,10187123.200000439,-2991320.3565043323,15309142.468614586,2237294.097816854,3239885.307229934,0.0,77.084326,0.0
2022-01-24,8420969.760000166,-2591398.8504825607,15287474.699370522,1846514.8083367213,-2035828.8488024576,0.0,71.40278,0.0
2022-01-25,8824150.559999624,-2203488.211161945,15265806.930126464,1119346.9471826523,-1754756.964363277,0.0,73.788596,0.0
2022-01-26,7887715.679999523,-1837581.7720789127,15244139.1608824,384986.7420047498,-1413705.413053546,0.0,71.61530399999998,0.0
2022-01-27,9356414.719999133,-1502942.6359569037,15222471.391638342,-89534.51384883179,-1656353.9621098037,0.0,80.420146,0.0
2022-01-28,12032315.679998456,-1207868.2902906958,15200803.622394284,-229049.77469279047,640882.5183523915,0.0,69.798576,0.0
2022-01-29,12125106.879998768,-959483.7860061548,15179135.853150222,-140025.75244234418,2979877.362751316,0.0,65.000034,0.0
2022-01-30,11920053.599999117,-763568.96383373,15157468.08390616,280.6473625735391,3239885.307241935,0.0,77.083042,0.0
2022-01-31,9313612.639997859,-624424.2030832181,15135800.3146621,55414.977960004246,-2035828.8488041724,0.0,261.581118,0.0
2022-02-01,11828749.119993139,-544778.0375563966,15114132.545418045,-27847.68803264441,-1754756.964359638,0.0,86.71446000000002,0.0
2022-02-02,10668036.63999505,-525738.7667217295,15092464.77617398,-239821.31694169785,-1413705.413057084,0.0,72.15541400000001,0.0
2022-02-03,8974758.239998104,-566790.9226317442,15070797.00692992,-538677.3175523791,-1656353.9621108775,0.0,88.86322999999999,0.0
2022-02-04,9629904.959998518,-665836.1713405551,15049129.23768586,-858252.1042549642,640882.5183378713,0.0,90.32522200000001,0.0
2022-02-05,12592772.319997197,-819276.9687579728,15027461.4684418,-1108250.7490380318,2979877.3627499333,0.0,80.85959400000002,0.0
2022-02-06,12419988.959995903,-1022140.0912929744,15005793.699197738,-1200364.0242697897,3239885.30723928,0.0,89.333662,0.0
2022-02-07,10238094.879997388,-1268236.0553132708,14984125.92995368,-1100880.4871427822,-2035828.8488058865,0.0,82.53866599999999,0.0
2022-02-08,10227662.079999913,-1550349.457932119,14962458.160709616,-865992.58938107,-1754756.9643597775,0.0,89.35641199999999,0.0
2022-02-09,9930987.839999767,-1860454.4421750968,14940790.391465558,-615509.5299651232,-1413705.413051045,0.0,94.04153,0.0
2022-02-10,10268248.800000517,-2189948.835253649,14919122.6222215,-453459.176002079,-1656353.9621072672,0.0,89.57706200000001,0.0
2022-02-11,11659178.400001207,-2529900.0469235717,14897454.852977438,-399550.0001250764,640882.5183452669,0.0,89.53732400000001,0.0
2022-02-12,14974567.680003848,-2871295.557864915,14875787.083733374,-393357.2467080054,2979877.3627530914,0.0,98.435052,0.0
2022-02-13,12748009.440004403,-3205290.7812618767,14854119.314489316,-367551.1884463809,3239885.307236625,0.0,90.017076,0.0
2022-02-14,5789707.199999248,-3523447.244273629,14832451.545245258,-317885.9167099684,-2035828.8488076008,0.0,85.810848,0.0
2022-02-15,6550050.400000558,-3817954.4031624272,14810783.776001194,-296185.7667455187,-1754756.9643638856,0.0,92.065644,0.0
2022-02-16,7448445.120000123,-4081828.964236329,14789116.006757136,-326851.3883101428,-1413705.4130545836,0.0,94.99008600000002,0.0
2022-02-17,8084937.9199997,-4309086.314594791,14767448.237513077,-329997.40115853184,-1656353.9621083413,0.0,81.904764,0.0
2022-02-18,9514054.880001906,-4494879.549021563,14745780.468269017,-142499.58949570174,640882.5183447592,0.0,72.82190800000001,0.0
2022-02-19,10963051.200000865,-4635602.585197753,14724112.69902496,355210.9129260693,2979877.3627539794,0.0,88.87264600000002,0.0
2022-02-20,10642353.920002993,-4728954.958147452,14702444.929780897,1103000.1605332468,3239885.307233971,0.0,93.901382,0.0
2022-02-21,8551065.120000143,-4773967.043374062,14680777.160536831,1839456.375568681,-2035828.848811335,233042.64085206483,91.70337199999999,0.0
2022-02-22,8048818.720000985,-4770985.641945831,14659109.391292771,2236121.876550734,-1754756.9643640253,0.0,79.40532400000001,0.0
2022-02-23,8690967.680000627,-4721621.034637476,14637441.622048715,2101413.7961125914,-1413705.4130581222,0.0,90.74666800000001,0.0
2022-02-24,8150710.560000309,-4628657.741615062,14615773.852804651,1505251.4906111138,-1656353.962109415,0.0,85.85177199999998,0.0
2022-02-25,9755981.760000441,-4495932.275944336,14594106.083560595,732772.5695724342,640882.5183482029,0.0,76.778918,0.0
2022-02-26,10577549.120000174,-4328182.122890624,14572438.314316532,105472.0413920454,2979877.3627471304,0.0,100.15066,0.0
2022-02-27,10724719.68000023,-4130870.985417044,14550770.545072474,-197734.12729224263,3239885.307245971,0.0,108.07526999999999,0.0
2022-02-28,7124612.47999966,-3909995.986489933,14529102.77582841,-202135.17923967063,-2035828.848811029,0.0,98.65858200000001,3.0
2022-03-01,5765720.959999054,-3671882.9926355937,14507435.006584352,-65896.69124647966,-1754756.964360386,0.0,86.724814,3.0
2022-03-02,5276280.9599994365,-3422976.507906317,14485767.23734029,43725.80720705947,-1413705.4130520823,0.0,80.57686000000001,27.5
2022-03-03,5602722.719999487,-3169630.675860367,14464099.468096232,31509.688475456827,-1656353.962110655,0.0,77.05808999999999,89.25
2022-03-04,5910514.239999296,-2917907.818232424,14442431.698852174,-119821.25017733336,640882.5183516466,0.0,84.335288,128.0
2022-03-05,5538009.919999763,-2673390.6371800434,14420763.92960811,-381900.4749923869,2979877.362748018,0.0,80.46892799999999,174.75
2022-03-06,4809167.5200001765,-2441013.723967119,14399096.160364049,-701074.2524584056,3239885.3072431777,0.0,83.49333,281.5
2022-03-07,3041126.23999996,-2224919.366169905,14377428.391119989,-998073.9213274892,-2035828.8488147631,0.0,82.40090400000001,152.25
2022-03-08,4731228.79999963,-2028341.8488779208,14355760.62187593,-1178070.1716565704,-1754756.964360526,0.0,76.402918,122.5
2022-03-09,6297307.999999003,-1853523.5276622616,14334092.852631869,-1173214.1982344785,-1413705.413056504,0.0,75.221872,134.0
2022-03-10,8485623.679996751,-1701664.940652433,14312425.08338781,-993576.9784877768,-1656353.9621068784,0.0,67.726294,140.75
2022-03-11,11032912.319995493,-1572910.1550644783,14290757.314143747,-734777.3769180478,640882.5183550904,0.0,74.253066,165.5
2022-03-12,10045571.999996105,-1466367.4424414877,14269089.544899687,-519833.313140921,2979877.3627511766,0.0,78.664744,167.0
2022-03-13,10166835.359995626,-1380164.2802636046,14247421.775655633,-415532.8359676688,3239885.3072406617,0.0,85.506162,235.75
2022-03-14,8385178.079997199,-1311534.618469964,14225754.006411567,-395598.9407167774,-2035828.848804504,0.0,78.59816000000002,119.5
2022-03-15,8716146.239997761,-1256935.3596439858,14204086.237167506,-385049.1299760589,-1754756.9643606653,0.0,74.297118,114.0
2022-03-16,7998056.799998669,-1212188.1107678057,14182418.467923447,-343032.34635056986,-1413705.4130552534,0.0,56.251756,94.5
2022-03-17,7756792.319998754,-1172641.49901364,14160750.69867939,-300168.51668384386,-1656353.962112803,0.0,59.61781,119.25
2022-03-18,9650744.799997507,-1133348.7266440035,14139082.929435326,-307145.15022719424,640882.5183545831,0.0,64.255498,121.0
2022-03-19,10853265.759996856,-1089254.5887777123,14117415.160191268,-341222.9979355881,2979877.362749795,0.0,76.76575,177.25
2022-03-20,11710061.759996805,-1035385.905609176,14095747.390947204,-270459.1945362652,3239885.307237869,0.0,75.85631199999999,235.75
2022-03-21,8169382.87999776,-967039.2351624832,14074079.621703146,66074.23028129096,-2035828.8488062185,0.0,81.462432,139.25
2022-03-22,8079259.679997266,-879959.8357284529,14052411.852459084,710362.439119168,-1754756.9643608057,0.0,71.451528,113.25
2022-03-23,8295161.599996672,-770506.135115102,14030744.083215026,1494011.0993598527,-1413705.4130587915,0.0,66.747512,99.25
2022-03-24,8779493.759996517,-635794.4272654864,14009076.313970968,2097639.860458765,-1656353.9621090265,0.0,73.43370800000001,69.5
2022-03-25,9554071.199995052,-473819.1412817715,13987408.544726904,2237294.0978164147,640882.5183440142,0.0,82.600712,131.75
2022-03-26,10514389.279994698,-283544.79386539065,13965740.775482846,1846514.808337542,2979877.362745216,0.0,73.689044,141.5
2022-03-27,11729959.519993687,-64966.62023430794,13944073.006238785,1119346.9471825862,3239885.3072352144,0.0,79.171198,202.5
2022-03-28,10871496.47999643,180862.14648532652,13922405.236994725,384986.74200546567,-2035828.8488079328,0.0,71.229862,120.75
2022-03-29,12846511.999996075,451837.3413170826,13900737.467750669,-89534.51384916587,-1754756.9643571666,0.0,76.37613,105.75
2022-03-30,12869743.839996612,744845.2070974926,13879069.698506605,-229049.7746931156,-1413705.4130536355,0.0,74.70487399999999,103.75
2022-03-31,14102219.99999915,1055836.8729096996,13857401.92926254,-140025.75244214918,-1656353.9621052502,0.0,75.41212,120.75
2022-04-01,16121664.159998924,1379933.8083715264,13835734.160018483,280.6473628490458,640882.5183474581,0.0,155.23529,147.25
2022-04-02,17812903.839997306,1711561.1287993065,13814066.390774423,55414.977959182135,2979877.362746104,0.0,236.62717599999996,172.75
2022-04-03,20363291.039997406,2044604.7593919693,13792398.62153036,-27847.688032876173,3239885.30723256,0.0,230.88562000000005,293.0
2022-04-04,14718402.879997738,2372587.720827415,13770730.852286303,-239821.3169411268,-2035828.8488116665,0.0,236.81715400000004,10.0
2022-04-05,14146862.079996247,2688860.196834592,13749063.083042242,-538677.3175517377,-1754756.9643650523,0.0,224.89218599999998,3.0
2022-04-06,15007028.959997362,2986797.604194185,13727395.313798184,-858252.1042551459,-1413705.4130571738,0.0,230.518248,4.5
2022-04-07,16557593.27999536,3260000.620702877,13705727.544554126,-1108250.749038167,-1656353.962111175,0.0,221.92246600000001,9.0
2022-04-08,18861402.07999729,3502491.044825292,13684059.775310062,-1200364.0242698549,640882.5183509018,0.0,237.18491399999996,8.5
2022-04-09,21045912.63999874,3708897.46443816,13662392.006065998,-1100880.4871427706,2979877.362746992,0.0,239.84238000000005,7.0
2022-04-10,22405323.039997216,3874624.9982914254,13640724.23682194,-865992.5893817457,3239885.3072446985,0.0,241.97389400000003,0.0
2022-04-11,17925865.119996708,3996003.8338147183,13619056.467577884,-615509.5299646811,-2035828.848815401,0.0,236.685604,0.0
2022-04-12,18861777.43999659,4070411.9051383226,13597388.69833382,-453459.1760027608,-1754756.9643614136,0.0,227.608418,0.0
2022-04-13,20518141.760000143,4096367.816811917,13575720.929089757,-399550.0001252565,-1413705.4130559233,0.0,236.389928,0.0
2022-04-14,26022402.400005747,4073590.9992374703,13554053.1598457,-393357.2467082969,-1656353.9621073983,0.0,242.299434,0.0
2022-04-15,39470660.640033714,4003027.05461277,13532385.39060164,-367551.18844731554,640882.518350394,0.0,240.61694,0.0
2022-04-16,49840705.60006116,3886837.288384711,13510717.621357577,-317885.91671027115,2979877.36274788,0.0,234.48171399999998,0.0
2022-04-17,19190614.879998308,3728352.489688799,13489049.85211352,-296185.7667462078,3239885.307241905,0.0,227.52291400000001,0.0
2022-04-18,11009507.519995881,3531992.093160379,13467382.082869455,-326851.3883102514,-2035828.848815095,0.0,213.419276,0.0
2022-04-19,12520077.599995894,3303150.8918624786,13445714.3136254,-329997.40115829755,-1754756.9643615535,0.0,238.15341999999998,0.0
2022-04-20,11906308.799997328,3048056.4459471256,13424046.54438134,-142499.58949625853,-1413705.4130546728,0.0,245.952138,0.0
2022-04-21,12778277.439996071,2773601.214853417,13402378.775137275,355210.91292518296,-1656353.962108638,0.0,235.05832600000002,0.0
2022-04-22,14889762.079997167,2487154.206064545,13380711.005893214,1103000.1605327076,640882.518343777,0.0,239.89921199999998,0.0
2022-04-23,16113336.319998896,2196357.557751012,13359043.236649156,1839456.375569727,2979877.3627510383,0.0,233.117106,0.0
2022-04-24,18064623.199998718,1908913.937383508,13337375.4674051,2236121.8765506824,3239885.30723939,0.0,247.61579,0.0
2022-04-25,13701773.439995762,1632370.9297149414,13315707.698161036,2101413.7961125467,-2035828.8488188293,0.0,242.31505399999998,0.0
2022-04-26,13406376.15999651,1373908.696561792,13294039.928916978,1505251.4906110608,-1754756.964365661,0.0,237.10850200000002,0.0
2022-04-27,13430884.959996445,1140137.114353068,13272372.159672914,732772.5695733129,-1413705.4130534225,0.0,228.23079199999998,0.0
2022-04-28,14740357.759996597,936908.3354053856,13250704.390428856,105472.04139168626,-1656353.962104862,0.0,245.57968999999997,0.0
2022-04-29,16691063.199997343,769150.2832217974,13229036.621184798,-197734.12729279837,640882.5183432691,0.0,234.98731999999998,0.0
2022-04-30,18916197.279999163,640725.9932866629,13207368.851940736,-202135.1792389249,2979877.3627519263,0.0,261.20225800000003,0.0
2022-05-01,20855612.479997374,554322.9667273719,13185701.082696673,-65896.69124650258,3239885.307236596,0.0,235.511174,0.0
2022-05-02,15928339.039995836,511375.8366610292,13164033.313452614,43725.80720797852,-2035828.8488085703,0.0,125.63817599999999,16.5
2022-05-03,15039769.919992663,512024.6815920467,13142365.544208556,31509.688475567804,-1754756.964365801,0.0,193.374312,81.75
2022-05-04,15548014.719989983,555110.2854179714,13120697.774964493,-119821.25017729242,-1413705.4130569608,0.0,128.37411200000003,248.25
2022-05-05,16398352.319989812,638206.5698365855,13099030.00572043,-381900.4749923779,-1656353.9621107862,0.0,123.28058,485.25
2022-05-06,20148706.559985373,757689.3439378144,13077362.236476373,-701074.2524576288,640882.5183427614,0.0,117.49321599999999,602.25
2022-05-07,26338871.35998289,908839.459246362,13055694.467232317,-998073.921326416,2979877.3627450773,0.0,127.69513,684.0
2022-05-08,19539887.35998516,1085977.4575638175,13034026.697988251,-1178070.1716566712,3239885.3072339417,0.0,125.342742,501.0
2022-05-09,16106476.799989428,1282625.883058102,13012358.928744191,-1173214.1982345055,-2035828.8488102849,0.0,131.875468,479.25
2022-05-10,15185232.959990548,1491694.62594371,12990691.15950013,-993576.9784874904,-1754756.9643621617,0.0,64.81509000000001,444.325
2022-05-11,14552622.55999134,1705683.9964373198,12969023.390256071,-734777.3769179225,-1413705.4130509214,0.0,44.62000000000001,495.75
2022-05-12,15398562.559991056,1916899.71386511,12947355.621012012,-519833.3131405994,-1656353.96210701,0.0,49.820000000000014,491.875
2022-05-13,16910012.159989294,2117673.651841679,12925687.851767952,-415532.8359683916,640882.5183501568,0.0,43.300000000000004,559.5
2022-05-14,18046337.27998831,2300584.01621379,12904020.082523888,-395598.9407164848,2979877.3627459654,0.0,48.53999800000001,527.25
2022-05-15,21108060.479985066,2458668.652515464,12882352.31327983,-385049.12997616833,3239885.3072311487,0.0,49.03999400000001,621.65
2022-05-16,15928552.479989568,2585625.3832877786,12860684.544035772,-343032.3463510412,-2035828.8488119985,0.0,53.300000000000004,447.15
2022-05-17,14811948.479990939,2675993.656362413,12839016.774791708,-300168.5166845648,-1754756.9643585228,0.0,50.539998,353.25
2022-05-18,14171521.759991463,2725312.3318054164,12817349.00554765,-307145.1502273891,-1413705.4130553424,0.0,47.76000000000001,351.75
2022-05-19,14593658.239992412,2730249.131244878,12795681.236303588,-341222.99793578754,-1656353.962108084,0.0,52.84,407.625
2022-05-20,16185195.679989258,2688698.098142181,12774013.46705953,-270459.19453649945,640882.5183496494,0.0,47.800000000000004,395.25
2022-05-21,17019171.999987796,2599842.3467426007,12752345.697815472,66074.23028126165,2979877.3627491235,0.0,51.999998,387.05
2022-05-22,19577040.639985334,2464180.3835763,12730677.928571409,710362.4391183979,3239885.3072286323,0.0,53.379998,450.75
2022-05-23,15092331.359989842,2283515.3387267347,12709010.159327343,1494011.0993595906,-2035828.848803759,0.0,51.419996,356.25
2022-05-24,13528088.47999156,2060907.513821615,12687342.390083289,2097639.860458715,-1754756.964362441,0.0,124.29999600000001,311.25
2022-05-25,14279651.199990328,1800591.7083037037,12665674.620839229,2237294.097816367,-1413705.4130540923,0.0,120.09999999999998,270.0
2022-05-26,15993762.079991128,1507861.7943056896,12644006.851595167,1846514.808337497,-1656353.962109324,0.0,120.199994,294.0
2022-05-27,20538977.919986613,1188925.9439167215,12622339.082351103,1119346.94718252,640882.518353093,0.0,322.077624,358.5
2022-05-28,23365067.03998521,850736.7436821833,12600671.313107044,384986.74200538045,2979877.3627477414,0.0,306.187372,359.25
2022-05-29,22990689.599984474,500801.13588695286,12579003.543862987,-89534.51384960445,3239885.3072406333,0.0,307.565266,348.225
2022-05-30,18060483.199987613,146975.6842655729,12557335.774618924,-229049.77469318383,-2035828.8488034536,4120325.615690285,310.53494000000006,278.25
2022-05-31,13428448.799991967,-202746.94247886777,12535668.005374866,-140025.7524429178,-1754756.9643588022,0.0,313.77306,278.25
2022-06-01,13335992.479991991,-540454.1536232722,12514000.236130802,280.6473641492776,-1413705.4130576309,0.0,165.004828,292.3
2022-06-02,13883587.51999276,-858526.126907319,12492332.466886746,55414.97795942144,-1656353.962110398,0.0,179.95271000000005,283.825
2022-06-03,15848987.199990058,-1149838.9841093062,12470664.697642688,-27847.68803244128,640882.5183385728,0.0,187.252664,451.875
2022-06-04,16963147.679989293,-1407952.7406228436,12448996.928398624,-239821.31694176563,2979877.3627509,0.0,195.58392999999998,447.0
