ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-10-14,4559865.920000013,-144905.47640069528,6220619.706399228,647509.0554257439,-618927.7737498388,0.0,278.0,0.0,929.6000000000003
2021-10-15,4827210.559999669,-109136.84697850003,6216084.332766903,450118.67820021714,97713.58664890732,0.0,213.0,0.0,1027.1999999999998
2021-10-16,5209511.0399993835,-75346.4708174659,6211548.95913458,279640.85814873694,525748.1432519003,0.0,220.0,0.0,993.6000000000001
2021-10-17,6909461.279997058,-45242.7288124363,6207013.585502255,184006.87421794728,1434972.741532995,0.0,196.0,0.0,928.0000000000002
2021-10-18,5217235.359999213,-20453.42436599492,6202478.211869931,153510.241979086,-173341.64312579873,0.0,233.0,0.0,817.6000000000001
2021-10-19,4785777.439999495,-2475.7342712980567,6197942.838237607,145428.96952791343,-569885.8677645226,0.0,208.0,0.0,754.3600000000001
2021-10-20,4098077.4399999543,7369.830074892545,6193407.464605282,120790.9718186815,-696279.186787794,0.0,189.0,0.0,939.2
2021-10-21,4169322.2399999327,7980.090273348694,6188872.090972958,61033.34515069435,-618927.7737502499,0.0,199.0,0.0,909.9999999999999
2021-10-22,4535909.119999813,-1496.6981504095318,6184336.717340633,-39460.12362302721,97713.58664819882,0.0,204.0,0.0,1022.9999999999999
2021-10-23,5064644.159999686,-21634.307123299328,6179801.34370831,-182571.85334002285,525748.143252404,0.0,262.0,0.0,1044.8000000000002
2021-10-24,6363459.679997928,-52710.32694630734,6175265.970075985,-358232.0183375169,1434972.7415322715,0.0,211.0,0.0,958.4000000000002
2021-10-25,5138049.119999417,-94696.8039338155,6170730.596443661,-527159.7637888531,-173341.64312768867,0.0,167.0,0.0,916.3999999999997
2021-10-26,4676628.639999799,-147259.97762008072,6166195.222811338,-622744.8131977022,-569885.8677671964,0.0,200.0,0.0,908.7999999999998
2021-10-27,4349778.400000194,-209769.0996252472,6161659.849179013,-587211.2744755845,-696279.1867894178,0.0,159.0,0.0,876.8
2021-10-28,4423547.680000002,-281314.04706350627,6157124.475546689,-420946.95673018193,-618927.7737506609,0.0,146.0,0.0,875.2
2021-10-29,4680709.760000022,-360731.1836613658,6152589.101914365,-201052.93081950975,97713.58664911817,0.0,189.0,0.0,1086.4
2021-10-30,5312186.719999328,-446636.6790835933,6148053.72828204,-43086.98306880799,525748.1432492092,0.0,186.0,0.0,1049.6
2021-10-31,5636994.559998904,-537466.2785013153,6143518.354649716,-27267.12198617628,1434972.7415321444,0.0,208.0,0.0,1012.8000000000001
2021-11-01,4322954.879999802,-631520.3264653169,6138982.981017392,-144804.83123684887,-173341.6431270293,0.0,193.0,0.0,89.60000000000001
2021-11-02,4224551.6799998935,-727012.6971480229,6134447.607385068,-307635.560686666,-569885.8677658724,0.0,221.0,0.0,97.60000000000002
2021-11-03,4274901.440000097,-822122.1713452843,6129912.233752743,-413557.1911947392,-696279.1867887139,0.0,179.0,0.0,384.0
