ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-09-17,10219021.439998826,8585748.445603712,15441026.235910691,-266915.8671041156,3415753.973281521,0.0,213.02610400000003,0.0,191.25
2021-09-18,10435931.679998707,8228366.183458773,15420712.847695371,-394028.6039270503,3133894.312960217,0.0,215.42974,0.0,204.375
2021-09-19,11684632.959998231,7781909.417349943,15400399.45948005,-41800.36505576188,1413435.9280815772,0.0,210.82005800000002,0.0,174.375
2021-09-20,9431287.999999437,7253740.159169266,15380086.071264723,910115.0859451444,-2039193.9246282764,0.0,215.170178,0.0,142.5
2021-09-21,8827116.639999408,6652585.095917603,15359772.68304941,2098463.3637356483,-2459090.001010148,0.0,220.705812,0.0,195.0
2021-09-22,10631586.239999434,5988341.083262319,15339459.294834089,2753175.694264015,-1973342.9778939711,0.0,222.66366799999997,0.0,142.5
2021-09-23,11461069.279999342,5271857.273323747,15319145.906618765,2235711.4919331414,-1491457.310783659,0.0,218.813392,0.0,196.875
2021-09-24,11680478.239998743,4514699.172136042,15298832.518403448,631870.8648604254,3415753.973283993,0.0,211.971582,0.0,225.0
2021-09-25,11638680.799999053,3728900.30099,15278519.130188124,-1162192.123240745,3133894.312957809,0.0,220.901048,0.0,213.75
2021-09-26,12059220.159999205,2926707.370629265,15258205.7419728,-2040927.3990675688,1413435.9280740991,0.0,227.18202999999997,0.0,155.625
2021-09-27,9835734.719999755,2120324.963366834,15237892.353757486,-1544270.5274637635,-2039193.9246332976,0.0,215.424624,0.0,163.125
2021-09-28,9351317.919999711,1321665.655292545,15217578.965542162,-251210.5028801116,-2459090.0010114512,0.0,225.44064799999998,0.0,174.375
2021-09-29,8829593.280000106,542111.3015034978,15197265.577326838,657854.665412506,-1973342.977892703,0.0,212.77669799999998,0.0,174.375
2021-09-30,9157172.160000205,-207709.14087221105,15176952.18911152,339066.10204286524,-1491457.3107793662,0.0,208.95439799999997,0.0,170.625
2021-10-01,10905668.959999906,-918120.354142434,15156638.8008962,-1047933.7775319752,3415753.9732864667,0.0,34.8,0.0,275.625
2021-10-02,11377507.519999562,-1580575.660449389,15136325.412680876,-2493564.063374914,3133894.312955402,0.0,0.0,0.0,262.5
2021-10-03,11893336.799999578,-2187802.6663612183,15116012.024465555,-2965177.156237996,1413435.9280892098,0.0,0.0,0.0,303.75
2021-10-04,9270957.760000326,-2733916.707771702,15095698.636250235,-2201191.1947636786,-2039193.924633182,0.0,0.0,0.0,30.0
2021-10-05,8974375.52000038,-3214500.0812718906,15075385.248034911,-829641.5008155128,-2459090.001012755,0.0,0.0,0.0,16.875
2021-10-06,7589510.560000308,-3626645.915733553,15055071.859819597,224738.27494478447,-1973342.977895941,0.0,0.0,0.0,0.0
2021-10-07,8024490.24000051,-3968966.4201910673,15034758.471604276,485386.2558009791,-1491457.3107806088,0.0,0.0,0.0,11.25
2021-10-08,8765237.440000294,-4241566.118716134,15014445.08338895,193573.30169714507,3415753.973275441,0.0,0.0,0.0,15.0
2021-10-09,8749568.000000278,-4445981.527557393,14994131.695173632,-48038.81822733758,3133894.3129567946,0.0,0.0,0.0,15.0
2021-10-10,9680545.440000208,-4585089.523456685,14973818.306958314,142992.44024468277,1413435.9280856375,0.0,0.0,0.0,0.0
2021-10-11,8154681.280000041,-4662987.37515974,14953504.918742988,654784.2912978091,-2039193.924627264,928614.7560387192,0.0,0.0,0.0
2021-10-12,8199477.9200000325,-4684848.045546746,14933191.53052767,1089740.4412949858,-2459090.001014058,0.0,0.0,0.0,0.0
2021-10-13,8464853.760000188,-4656754.904571854,14912878.142312352,1169976.3338711755,-1973342.9778901667,0.0,0.0,0.0,0.0
2021-10-14,9024298.400000023,-4585520.411612295,14892564.754097028,929628.3376253732,-1491457.3107881858,0.0,0.0,0.0,0.0
2021-10-15,10221880.799999315,-4478493.620941032,14872251.365881708,570264.6963414107,3415753.9732783963,0.0,0.0,0.0,0.0
2021-10-16,10981675.679998957,-4343361.530727279,14851937.97766639,218121.18909514716,3133894.3129543867,0.0,0.0,0.0,0.0
