ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-07-01,34819530.719999686,-15499691.72203006,43359800.81887524,-4012116.489051692,-8502502.962105533,0.0,1094.81641,0.0,4017.75,0.0
2021-07-02,37343112.79999954,-15628500.9139501,43313316.82043073,-2614748.859936109,4962829.262957109,0.0,1023.9443720000002,0.0,5506.5,0.0
2021-07-03,36082278.559999816,-15476903.188183436,43266832.82198622,-1706122.0319315193,8325547.518668184,0.0,428.83822599999996,0.0,5872.5,0.0
2021-07-04,27933220.320000913,-15033196.628598131,43220348.82354172,-2290237.023573348,12619676.934219118,0.0,428.20953399999996,0.0,4149.75,0.0
2021-07-05,37185064.16000013,-14292582.512424558,43173864.8250972,-3436506.769379088,-2028258.588226135,12794415.118160725,433.35984200000007,0.0,5655.75,0.0
2021-07-06,35927946.719999366,-13257352.330038438,43127380.82665269,-3510793.306437428,-6898703.119643109,0.0,433.485794,0.0,5194.5,0.0
2021-07-07,45819801.43999887,-11936889.896542808,43080896.828208186,-2002163.449252124,-8478589.045899738,0.0,426.88650199999995,0.0,5409.0,0.0
2021-07-08,45600583.83999748,-10347488.849752111,43034412.82976368,-39832.175059677495,-8502502.962105304,0.0,428.22132799999997,0.0,5727.0,0.0
2021-07-09,48815972.7999958,-8511990.864695337,42987928.83131917,838680.9369069856,4962829.262958035,0.0,434.25628000000006,0.0,6625.5,0.0
2021-07-10,53364813.43999451,-6459254.776040185,42941444.832874656,281844.6231036548,8325547.518672436,0.0,432.8792020000001,0.0,8646.75,0.0
2021-07-11,67053497.11998319,-4223471.350698862,42894960.83443016,-624368.6409151793,12619676.93422125,0.0,436.246462,0.0,8063.25,0.0
2021-07-12,52306828.15999399,-1843342.566937755,42848476.835985646,-679981.1087468135,-2028258.5882296632,0.0,415.92907599999995,0.0,5914.5,0.0
2021-07-13,47754241.27999741,638852.1785404332,42801992.83754113,8018.433015344493,-6898703.119651084,0.0,424.815196,0.0,4833.0,0.0
2021-07-14,44737167.519999094,3178277.5953236474,42755508.83909663,131369.2321589487,-8478589.045895876,0.0,433.49884199999997,0.0,4375.5,0.0
2021-07-15,47121498.399998225,5728624.22015635,42709024.84065212,-1178379.7529881475,-8502502.962110667,0.0,416.81989,0.0,4593.0,0.0
2021-07-16,48630313.11999786,8243221.382873966,42662540.84220761,-2901900.441636768,4962829.2629774455,0.0,432.22702599999997,0.0,5678.25,0.0
2021-07-17,53365402.23999519,10676151.86403438,42616056.84376311,-2618573.217022752,8325547.518675857,0.0,427.13612,0.0,6051.0,0.0
2021-07-18,64649452.499987535,12983338.912995929,42569572.84531859,1200156.723484279,12619676.934203403,0.0,434.90631,0.0,6383.25,0.0
2021-07-19,52384303.20999637,15123577.32725539,42523088.84687408,7186040.0731765535,-2028258.5881917116,0.0,424.22782400000006,0.0,4456.5,0.0
2021-07-20,45756700.479997136,17059482.100174993,42476604.84842958,11498431.127472429,-6898703.11963736,0.0,439.42340400000006,0.0,3861.0,0.0
2021-07-21,41088694.07999831,18758330.66653152,42430120.84998507,10704538.192441134,-8478589.04589075,0.0,439.955138,0.0,3355.5,0.0
2021-07-22,44890502.09999744,20192777.935238488,42383636.851540565,4765808.646484329,-8502502.962093372,0.0,411.76733199999995,0.0,3502.5,0.0
2021-07-23,48290069.639997035,21341427.000758003,42337152.85309606,-2570823.022074537,4962829.262978371,0.0,423.52909000000005,0.0,3675.0,0.0
2021-07-24,52185908.47999511,22189242.558371183,42290668.85465155,-6528922.3445715,8325547.518679693,0.0,412.164258,0.0,3539.25,0.0
2021-07-25,63927963.24998649,22727798.492650643,42244184.85620704,-4982984.384687689,12619676.93423628,0.0,406.670476,0.0,3597.75,0.0
2021-07-26,49395484.48999568,22955355.73306769,42197700.85776253,27953.727070903864,-2028258.5882128256,0.0,1.02,0.0,2808.0,0.0
2021-07-27,43655457.279997624,22876771.14306078,42151216.859318025,4178143.163928143,-6898703.119667033,0.0,0.0,0.0,3478.5,0.0
2021-07-28,41121479.22999739,22503242.79546563,42104732.86087351,4418394.705875831,-8478589.045907136,0.0,0.0,0.0,2922.0,0.0
2021-07-29,43174985.48999718,21851901.359114543,42058248.862429,1158987.1267881652,-8502502.962110208,0.0,366.609124,0.0,2634.75,0.0
2021-07-30,48656941.70999578,20945261.3561456,42011764.863984495,-2615095.1903047604,4962829.262944127,0.0,390.16438800000003,0.0,3403.5,0.0
2021-07-31,54043285.4699927,19810549.63781011,41965280.86553999,-4211505.006118379,8325547.518683529,0.0,280.717222,0.0,3843.75,0.0
2021-08-01,67026232.07998187,18478931.47001813,41918796.86709547,-3383018.10496208,12619676.934228428,0.0,480.15503,0.0,4569.75,0.0
2021-08-02,48973337.47999439,16984657.041290455,41872312.86865097,-1989690.928040217,-2028258.588198769,0.0,476.92959999999994,0.0,497.25,0.0
2021-08-03,44547960.349997446,15364152.94232218,41825828.87020646,-1830702.6392677417,-6898703.119653312,0.0,492.1684640000001,0.0,624.0,0.0
2021-08-04,33404913.03000141,13655084.180052357,41779344.87176196,-2902629.6176384264,-8478589.045880498,0.0,475.847132,0.0,986.25,0.0
2021-08-05,33084690.399999768,11895412.560109546,41732860.87331745,-3681728.059403231,-8502502.962092914,0.0,445.793722,0.0,2298.75,0.0
2021-08-06,33130760.399999987,10122476.80455422,41686376.87487294,-2914406.5272462848,4962829.262954297,0.0,466.23221199999995,0.0,3867.75,0.0
2021-08-07,38638999.189998835,8372118.590835185,41639892.876428425,-969291.5836254628,8325547.518687366,0.0,472.8260000000001,0.0,4973.25,0.0
2021-08-08,52544254.46999094,6677876.849323293,41593408.87798392,596966.5000319524,12619676.934230557,0.0,364.14268,0.0,5983.5,0.0
2021-08-09,40328229.48999818,5070270.204749206,41546924.879539415,695379.8411697072,-2028258.5882198827,0.0,467.50399600000003,0.0,4013.25,0.0
2021-08-10,35796187.999999285,3576184.473020323,41500440.8810949,-221064.9406547497,-6898703.119644567,0.0,479.4542340000001,0.0,4333.5,0.0
2021-08-11,33592780.6900006,2218378.7246749843,41453956.882650405,-791018.1254675811,-8478589.045896882,0.0,458.2079,0.0,4400.25,0.0
2021-08-12,34051507.439999595,1015119.7070437104,41407472.884205885,-360619.986856969,-8502502.962092685,0.0,464.6115979999999,0.0,4287.0,0.0
2021-08-13,34818857.29000023,-20049.506732460795,41360988.88576138,228261.09615105973,4962829.262964462,0.0,473.322516,0.0,5526.75,0.0
2021-08-14,41288396.669998,-878404.7823173974,41314504.88731688,-357758.9519490711,8325547.518690788,0.0,469.9472420000001,0.0,4059.0,0.0
2021-08-15,57454997.30998645,-1556002.2167524763,41268020.88887236,-2128601.4321277025,12619676.93424346,0.0,466.663874,0.0,5775.0,0.0
2021-08-16,41880125.9799963,-2053511.3946708988,41221536.86633992,-3159016.10799422,-2028258.588240995,0.0,466.7641719999999,0.0,3510.75,0.0
2021-08-17,37823146.7399988,-2375930.101483199,41175052.84380747,-1143504.887402356,-6898703.119652541,0.0,463.16602,0.0,3516.0,0.0
2021-08-18,34950667.54000005,-2532193.180315198,41128568.821275,4129909.0934199807,-8478589.045893023,0.0,457.962602,0.0,3348.75,0.0
2021-08-19,34232931.37999984,-2534690.957778685,41082084.79874256,9817772.07516545,-8502502.962092454,0.0,432.72053800000003,0.0,3114.75,0.0
2021-08-20,35488057.96000017,-2398714.875285662,41035600.7762101,11843638.781148594,4962829.2629653895,0.0,455.6741959999999,0.0,3780.75,0.0
2021-08-21,41973923.80999729,-2141849.5882027694,40989116.75367765,8212922.120511105,8325547.51867443,0.0,450.158812,0.0,3955.5,0.0
2021-08-22,58721896.459984995,-1783331.7983800415,40942632.7311452,951009.0051821024,12619676.934245594,0.0,450.8952460000001,0.0,4575.0,0.0
2021-08-23,43226409.76999792,-1343396.446400457,40896148.70861273,-5201691.337688678,-2028258.58822694,0.0,429.1324680000001,0.0,2941.5,0.0
2021-08-24,39756659.269998476,-842630.6100667684,40849664.68608029,-6407384.164534058,-6898703.119660517,0.0,414.556394,0.0,3014.25,0.0
2021-08-25,37896028.299998194,-301354.555891012,40803180.66354784,-2652822.695061137,-8478589.045909407,0.0,447.29513399999996,0.0,2406.75,0.0
2021-08-26,38489822.909999095,260952.0902581413,40756696.64101537,2470392.103302578,-8502502.962114885,0.0,464.37556400000005,0.0,2958.0,0.0
2021-08-27,40262307.31999704,826163.0909564922,40710212.61848293,4847352.103945882,4962829.262966314,0.0,455.26957000000004,0.0,3205.5,0.0
2021-08-28,47818786.19999573,1377943.7566489968,40663728.59595047,3069840.228311413,8325547.518677853,0.0,278.5175,0.0,3300.75,0.0
2021-08-29,67108575.7099831,1902103.8316441595,40617244.57341802,-874216.815330786,12619676.934237735,0.0,462.119406,0.0,3506.25,0.0
2021-08-30,46481005.489995375,2386857.5137051945,40570760.55088557,-3767589.5412821886,-2028258.5882480529,0.0,292.09881400000006,0.0,3517.5,0.0
