ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-07-10,12272619.679998174,-205764.16472741085,10075874.217875924,32277.123858173178,742757.4912492835,0.0,482.40589,0.0,249.75
2021-07-11,13879870.719997916,-38073.713628932535,10074771.27544578,80225.14101868618,1816849.9677540972,0.0,362.5,0.0,300.75
2021-07-12,11500209.759999102,139066.16522260907,10073668.333015632,126157.61046657008,-47809.51395987463,0.0,279.53448999999995,0.0,163.5
2021-07-13,10832797.599999478,323564.23638524726,10072565.390585486,151286.21841825216,-770184.9644518017,0.0,397.73157,0.0,175.5
2021-07-14,9899678.399999704,513145.1882724356,10071462.44815534,164627.52852938577,-964707.6266721532,0.0,398.6607200000001,0.0,150.0
2021-07-15,10688916.959999178,705395.9135895766,10070359.505725194,181605.7302419725,-741913.1783609354,0.0,314.02771999999993,0.0,165.0
2021-07-16,11453683.519998476,897815.2189133924,10069256.563295046,194125.9735394448,-34992.17556120777,0.0,364.68235999999996,0.0,197.25
2021-07-17,12797229.439998282,1087865.731679182,10068153.620864902,171999.7494002295,742757.4912509342,0.0,327.58108999999996,0.0,219.0
2021-07-18,13345280.799997706,1273026.7256245764,10067050.678434754,98461.10646166602,1816849.9677536853,0.0,366.7,0.0,240.75
2021-07-19,11174099.199998885,1450846.5724152217,10065947.736004608,-338.540253418847,-47809.51395416097,0.0,326.2,0.0,150.0
2021-07-20,10753401.599999044,1618993.547759739,10064844.79357446,-71576.28683910293,-770184.9644508046,0.0,387.38777,0.0,121.5
2021-07-21,8613654.560000172,1775303.7737801531,10063741.851144316,-89858.36398595483,-964707.6266714148,0.0,399.79999999999995,742.2239999999999,156.0
2021-07-22,9198969.600000203,1917825.1638842928,10062638.90871417,-94526.91315156357,-741913.1783591558,0.0,412.59999999999997,1033.256,154.5
2021-07-23,9563252.799999975,2044856.349198363,10061535.966284022,-162004.31691305438,-34992.17556186672,0.0,345.69999999999993,835.2400000000001,205.5
2021-07-24,10012867.840000182,2154979.703309278,10060433.023853878,-325950.99297663965,742757.491251648,0.0,376.7,876.3720000000001,231.75
2021-07-25,11772367.839999294,2247087.740667806,10059330.08142373,-517029.7308776936,1816849.9677553987,0.0,243.79387999999997,1061.5639999999999,249.75
2021-07-26,9120924.159999933,2320402.338866975,10058227.138993584,-589576.1313279558,-47809.51395614411,0.0,0.0,348.32,175.5
2021-07-27,8338773.280000136,2374486.421293184,10057124.196563438,-429782.1610499696,-770184.9644533183,0.0,0.0,0.0,157.5
2021-07-28,8680718.88000007,2409247.929176994,10056021.254133292,-61495.79960085877,-964707.6266728488,0.0,0.0,2.6880000000000006,154.5
2021-07-29,9187940.639999753,2424936.1056287764,10054918.311703144,344252.9832145883,-741913.1783616935,0.0,358.4,302.988,164.25
2021-07-30,10058106.079999506,2422130.3036619537,10053815.369272998,575579.8334301151,-34992.175564485166,0.0,352.0952699999999,237.71999999999997,217.5
2021-07-31,10828742.239999246,2401721.7105863607,10052712.426842852,524267.4586511819,742757.4912523623,0.0,324.76304000000005,371.812,279.75
2021-08-01,12628317.439999059,2364888.547820031,10051609.484412706,255994.90274097436,1816849.967755017,0.0,406.15217000000007,575.764,371.25
2021-08-02,10383226.719999554,2313065.4540770394,10050506.541982558,-46604.45708881801,-47809.513956144925,0.0,293.97211,274.092,11.25
2021-08-03,9644025.119999912,2247907.887393434,10049403.599552412,-218033.67540806512,-770184.9644523211,0.0,405.7973,144.956,36.5
2021-08-04,9506286.3999997,2171252.4847251894,10048300.657122266,-213498.70318842184,-964707.6266699384,0.0,467.19888000000003,123.14400000000002,139.25
2021-08-05,10049454.399999494,2085074.394657452,10047197.71469212,-108554.6207128185,-741913.178359914,0.0,395.94078,98.728,367.75
2021-08-06,10296573.759999555,1991442.6477607824,10046094.772261972,-12522.945235752391,-34992.175563426485,0.0,473.78211000000005,169.84799999999998,515.25
2021-08-07,11497446.080000028,1892474.6496579917,10044991.829831827,20719.028205024253,742757.4912530766,0.0,450.4856200000001,459.9839999999999,676.75
2021-08-08,13132241.9199991,1790290.87416662,10043888.88740168,13646.862610801374,1816849.9677546653,0.0,336.1,813.9040000000001,715.0
2021-08-09,10487131.519999862,1686970.798877938,10042785.944971532,17447.3773917079,-47809.5139581279,0.0,397.30613,328.74800000000005,545.75
2021-08-10,10245900.160000062,1584511.0649424891,10041683.002541387,54453.38959286685,-770184.9644511042,0.0,473.23377000000005,103.6,555.5
2021-08-11,9746472.639999958,1484786.7589800542,10040580.06011124,105272.05356032088,-964707.626671372,0.0,436.77808000000005,50.372,568.25
2021-08-12,10328880.479999635,1389516.6108651925,10039477.117681095,141314.69478202006,-741913.178360293,0.0,406.02952,60.59199999999999,698.5000000000001
2021-08-13,10651071.839999272,1300232.7800341316,10038374.17525095,158190.4806010141,-34992.175562367745,0.0,479.10598000000005,142.91200000000003,734.25
2021-08-14,11586744.95999934,1218255.7687325862,10037271.232820803,172416.60393555902,742757.4912547271,0.0,340.81607,218.03600000000006,660.5
2021-08-15,13996990.399998559,1144674.857248613,10036168.290390655,190108.51893878312,1816849.9677563184,0.0,418.4,287.78399999999993,705.5
2021-08-16,11336273.119999407,1080334.3078574224,10035065.345620455,189260.5087750286,-47809.51396011096,0.0,373.8359300000001,119.672,543.75
2021-08-17,10800730.079999706,1025825.4350859452,10033962.400850257,141108.27720172738,-770184.9644518626,0.0,410.50000000000006,48.663999999999994,485.5
2021-08-18,12084071.199998636,981484.4939978332,10032859.456080057,48990.2415946285,-964707.626671977,0.0,513.8916999999999,0.0,404.75
2021-08-19,12536891.51999861,947396.1994227362,10031756.511309857,-42313.643833667214,-741913.178360672,0.0,628.7459900000001,0.0,384.25
2021-08-20,12800534.07999779,923402.5607593396,10030653.566539653,-86439.37870413209,-34992.17556302681,0.0,624.0625000000001,0.0,443.75
2021-08-21,14243344.319997499,909116.6023627338,10029550.621769452,-89170.58893811174,742757.4912493977,0.0,493.61134,0.0,436.5
2021-08-22,17163968.959996995,903940.4410602548,10028447.676999252,-116292.88551364996,1816849.9677559664,0.0,527.583,0.0,524.5
2021-08-23,13193039.199998397,907087.11206528,10027344.732229052,-233638.33217195724,-47809.51396011186,0.0,498.8996900000001,0.0,342.0
2021-08-24,12260070.879999042,917605.4738880666,10026241.787458852,-426427.2835793157,-770184.9644526207,0.0,948.1588999999999,0.0,399.75
2021-08-25,12325946.559999246,934407.4825209816,10025138.842688652,-577500.8112029678,-964707.6266734106,0.0,1471.79077,0.0,324.75
2021-08-26,12525141.279998837,956297.1054116824,10024035.897918452,-541200.8454830303,-741913.1783616699,0.0,2274.63261,0.0,304.5
2021-08-27,12849323.519997893,982000.1460290592,10022932.953148251,-263679.2023878026,-34992.17556368584,0.0,2354.1424399999996,0.0,370.5
2021-08-28,14555062.399997672,1010194.2691922156,10021830.008378047,150778.86124573273,742757.4912510483,0.0,1758.9982399999997,0.0,410.25
2021-08-29,17491161.439997144,1039538.5542193132,10020727.063607847,492335.2401378256,1816849.9677555847,0.0,2447.5502199999996,0.0,383.75
2021-08-30,13812235.999997988,1068701.9553493084,10019624.118837647,585162.005691498,-47809.51396209483,0.0,1680.82485,0.0,282.5
