ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-10,24197138.589998964,1018069.5417188556,31899785.716550305,-894515.3338755516,-4139350.994582407,0.0,634.0,1346.324,285.20000000000005
2021-11-11,25618597.0899977,68808.66618900833,31881707.93766919,-370487.2552163534,-3675109.982709896,0.0,412.0,1351.6719999999998,276.84499999999997
2021-11-12,25908283.25999657,-726940.7248072422,31863630.158788078,488874.9050380928,4875185.104653032,0.0,405.0,1321.488,327.5999999999999
2021-11-13,28069240.06999495,-1361852.7316000203,31845552.37990696,836053.9494704595,5281213.590090643,0.0,459.0,1343.86,280.3999999999999
2021-11-14,35199812.249992594,-1832683.93636521,31827474.60102585,195206.01251162364,4879242.87598819,0.0,461.0,1365.5040000000001,273.2
2021-11-15,28372637.279996525,-2140222.771399613,31809396.82214473,-994113.9154620516,-3061152.5524440114,0.0,383.0,1359.7640000000001,234.39999999999992
2021-11-16,27862608.409995113,-2289142.86966128,31791319.04326361,-1719389.399802082,-4160028.040982559,0.0,516.0,1256.0520000000004,243.2
2021-11-17,31826810.36998842,-2287766.270634219,31773241.264382508,-1331013.6670748126,-4139350.9945794297,0.0,349.0,1358.8400000000001,228.40000000000006
2021-11-18,33079949.139987808,-2147744.5073919706,31755163.48550139,-180901.9430216527,-3675109.9827176505,0.0,401.0,1350.6640000000002,225.6
2021-11-19,36482542.63998281,-1883667.5023949563,31737085.70662027,670822.5632238266,4875185.104654235,0.0,370.0,1358.1119999999996,252.79999999999993
2021-11-20,38295018.01997934,-1512611.8046754969,31719007.92773916,435494.4629265128,5281213.590090898,0.0,55.0,713.664,227.55
2021-11-21,40526913.94997755,-1053640.972802117,31700930.148858044,-648686.5726119592,4879242.875988608,0.0,415.0,1367.7439999999997,200.8
2021-11-22,36962614.56998179,-527271.8195204615,31682852.36997693,-1502281.0961725437,-3061152.5524548944,5733913.027878247,425.0,1352.3719999999998,204.00000000000003
2021-11-23,38653244.33997859,45079.23180819166,31664774.59109582,-1170440.1778052808,-4160028.040985956,0.0,346.0,1302.056,168.39999999999998
2021-11-24,38053769.85998298,641655.2780779179,31646696.812214702,322091.27629732806,-4139350.994588101,0.0,371.0,1332.6319999999998,126.79999999999997
2021-11-25,10944109.239997052,1240909.3824620617,31628619.033333585,2008126.577843087,-3675109.982707648,0.0,254.0,377.10400000000004,23.200000000000003
2021-11-26,18202475.609996356,1822032.757194481,31610541.25445248,2847776.9578006645,4875185.104634647,0.0,398.0,677.2080000000001,92.4
2021-11-27,23035780.289996,2365448.0397230107,31592463.47557136,2602199.6404484985,5281213.590091152,0.0,427.0,1221.836,119.24500000000003
2021-11-28,33859090.119992405,2853256.262130453,31574385.696690246,1911261.5813134485,4879242.875982808,0.0,413.0,2077.628,136.3
2021-11-29,28170988.31999591,3269627.62528944,31556307.91780913,1556806.5962442812,-3061152.5524454354,0.0,382.0,1021.636,183.20000000000005
2021-11-30,28223411.95999579,3601127.921523645,31538230.13892801,1666199.8457520476,-4160028.040977247,0.0,410.0,316.876,163.20000000000002
2021-12-01,27298297.14999765,3836974.351398558,31520152.3600469,1635660.9810292907,-4139350.994575267,0.0,575.0,315.252,215.20000000000005
2021-12-02,26877627.28999723,3969216.4955903,31502074.581165787,823319.3177615845,-3675109.982697644,0.0,579.0,315.42,206.08500000000004
2021-12-03,27845985.409995943,3992840.2747056377,31483996.802284677,-699783.3432752915,4875185.104640204,0.0,497.0,317.71599999999995,245.6
2021-12-04,29992959.999994703,3905794.8006692007,31465919.023403555,-2103965.1484105717,5281213.590091406,0.0,596.0,315.72800000000007,244.79499999999993
2021-12-05,39080884.5599908,3708944.03674196,31447841.24452244,-2522942.7930236,4879242.875977007,0.0,634.0,319.56399999999996,297.59999999999997
2021-12-06,29223411.369996697,3405947.086036346,31429763.465641327,-1845753.5880238048,-3061152.552456319,0.0,535.0,314.4959999999999,29.600000000000005
2021-12-07,29365349.28999435,3003072.6716975467,31411685.68676021,-806909.7462440844,-4160028.040989216,0.0,568.0,311.388,26.400000000000006
