ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-10-04,62921254.55999635,-1561847.8602202572,62735886.5364635,-1462520.7363535832,-5865948.893449682,0.0,190.4,1539.272,0.0,211.5
2021-10-05,57639876.79999612,-1416635.5700989575,62726644.89506668,-3254350.145225601,-9282381.192479998,0.0,195.2,1529.6679999999997,0.0,165.375
2021-10-06,58396153.59999175,-1361462.8352788684,62717403.25366986,-3084742.2004674138,-9590517.167670086,0.0,190.2,1533.6160000000004,0.0,231.375
2021-10-07,60841524.64000841,-1409154.6398645623,62708161.61227304,-2403826.33237266,-6062849.2138055535,0.0,197.2,1528.3239999999998,0.0,166.875
2021-10-08,67527970.55999683,-1570393.6047842607,62698919.97087621,-2681826.690298467,5113817.459576368,0.0,192.39999999999998,1526.3360000000005,0.0,205.5
2021-10-09,72730070.07999703,-1853274.5646412072,62689678.32947939,-4012659.436567535,12231364.618091833,0.0,186.6,1521.772,0.0,192.0
2021-10-10,79750071.19999218,-2262912.4824716165,62680436.68808257,-5191596.691351439,13456514.389681032,0.0,194.60000000000002,1521.156,0.0,215.25
2021-10-11,64728690.239998326,-2801117.8687788704,62671195.04668575,-5069468.474104137,-5865948.893403842,6675938.588643656,192.40000000000003,1521.9679999999998,0.0,194.625
2021-10-12,56240681.91999211,-3466152.2640972096,62661953.40528892,-3776636.791497884,-9282381.192483967,0.0,193.20000000000002,1324.176,0.0,166.125
2021-10-13,40691375.51999205,-4252574.303426178,62652711.7638921,-2606197.4104471453,-9590517.16764655,0.0,185.4,1.6240000000000003,0.0,146.25
2021-10-14,44157644.79997251,-5151184.462280871,62643470.12249528,-2705615.906756896,-6062849.21380963,0.0,189.0,0.0,0.0,134.625
2021-10-15,47974544.47998755,-6149073.8534767,62634228.48109846,-3896141.396003444,5113817.459602765,0.0,181.19999999999996,0.0,0.0,147.375
2021-10-16,53749829.759965785,-7229779.480553121,62624986.83970164,-4788512.964826064,12231364.618102118,0.0,180.39999999999998,0.0,0.0,171.0
2021-10-17,61638822.39998156,-8373545.243633825,62615745.19830482,-4072157.781313305,13456514.389672104,0.0,185.59999999999997,0.0,0.0,184.125
2021-10-18,47567190.559994005,-9557684.829272678,62606503.55690799,-1711854.5449809353,-5865948.893411872,0.0,185.79999999999995,0.0,0.0,153.75
2021-10-19,41770535.51999415,-10757039.493005918,62597261.91551117,1091520.2901487048,-9282381.192469608,0.0,176.6,0.0,0.0,115.125
