ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-11-22,143497971.51999274,19577768.0956902,153331601.41252708,1646197.9485214504,3762790.639635806,-35017768.02109216,1451.1884760000003,1312.32495
2021-11-23,132377327.99999715,28855579.678550377,153342424.0968187,-988902.6262107516,-7585329.75535164,0.0,1452.630644,1238.1579900000004
2021-11-24,115246832.3200005,38761024.993908815,153353246.78111026,-5090380.658029052,-12020006.936773876,0.0,1396.8194330000001,1204.8708199999996
2021-11-25,31024722.080004025,49022905.686553776,153364069.46540186,-10792777.38111064,-8449551.071782304,0.0,679.395467,234.70737000000005
2021-11-26,82490173.44000144,59363266.55826476,153374892.14969343,-17237033.844518617,-1373384.1359762466,0.0,1178.855492,640.7729999999999
2021-11-27,109187237.59999639,69504322.86951138,153385714.833985,-22781693.941571467,7867677.253942012,0.0,1153.272073,2625.5428100000004
2021-11-28,156502329.75998074,79175407.3901227,153396537.5182766,-25895908.55914429,17797804.00630031,0.0,1142.041965,5826.10446
2021-11-29,153339395.51997507,88119760.15293954,153407360.2025682,-26051463.11017033,3762790.63962986,0.0,1123.278414,54.704460000000005
2021-11-30,144563283.67998087,96100986.84329516,153418182.88685977,-23884773.69749676,-7585329.75535085,0.0,1121.070013,0.0
2021-12-01,418189654.23994714,102909019.32569328,153429005.57115138,-20538995.029294517,-12020006.936765524,0.0,1189.8010350000002,105.37694
2021-12-02,413553829.4399626,108365423.78743644,153439828.25544295,-16818540.821218763,-8449551.071769506,0.0,1830.4090759999997,164.72761
2021-12-03,429035250.8799111,112327918.07640764,153450650.93973455,-12900614.88852431,-1373384.135967204,0.0,1712.277925,169.06447999999995
2021-12-04,452986858.3999021,114693979.62263209,153461473.62402612,-8748994.637213804,7867677.253949732,0.0,1785.4734899999999,239.07709
2021-12-05,483568688.7999069,115403448.35013545,153472296.3083177,-4660999.216135395,17797804.006299023,0.0,1827.5561069999999,690.9939699999999
