ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-08-15,42663391.83998842,2137605.3431018577,45346829.60286196,-68103.4585893119,2981629.8809845704,0.0,719.800172,1308.02,1772.7999999999995
2021-08-16,33617068.63999246,1872540.418954366,45359135.80887009,-277054.21592209867,-5975965.095966542,0.0,724.0198939999998,1294.7479999999996,1577.6000000000004
2021-08-17,31697348.79999541,1604021.5987875378,45371442.01487821,-566354.0506825114,-5632515.595203788,0.0,724.339138,1283.5480000000002,1478.4
2021-08-18,31502706.239996705,1338189.8275144277,45383748.22088634,-693772.52914673,-4325802.48595971,0.0,702.4679999999998,1275.2040000000002,1324.8000000000002
2021-08-19,34989969.919989586,1080544.676840102,45396054.42689446,-510821.5172517578,-2239380.0232821247,0.0,704.4828779999999,1163.652,1616.0000000000002
2021-08-20,40477438.7200363,835753.1554718266,45408360.63290259,36038.16267716415,5580211.154723808,0.0,709.8986239999999,1290.5200000000004,1532.8000000000004
2021-08-21,42249211.520025946,607495.4691932219,45420666.83891072,906459.0617292082,9611822.164734686,0.0,712.9769679999999,1282.3719999999998,1408.0000000000002
2021-08-22,39349927.200008914,398352.2312679879,45432973.04491884,1916387.3361131456,2981629.880976702,0.0,725.2137339999999,1295.616,1385.6000000000004
2021-08-23,30876465.919995096,209736.15360699545,45445279.25092696,2703192.093677904,-5975965.095968412,0.0,703.8557460000001,1291.332,1113.6000000000001
2021-08-24,28472921.75999414,41869.7013473918,45457585.456935085,2830921.3179725227,-5632515.595202595,0.0,684.496306,1282.96,995.2
2021-08-25,31046640.159966007,-106191.38212605966,45469891.66294321,2059337.549652068,-4325802.485960904,0.0,707.4154339999999,381.50000000000006,1212.8000000000002
2021-08-26,35240846.55996342,-236490.32461338787,45482197.868951336,610323.9678526281,-2239380.023298451,0.0,695.3030219999999,0.0,1305.6000000000004
2021-08-27,40695162.23996242,-352060.47301086027,45494504.07495946,-819431.892254784,5580211.154728685,0.0,698.0013960000001,0.0,1321.6
2021-08-28,43248456.63995309,-456779.822655047,45506810.28096759,-1404701.5769760886,9611822.164734384,0.0,555.209572,0.0,1331.2
2021-08-29,40449029.119963996,-555194.6072649962,45519116.48697571,-713369.00441089,2981629.880968899,0.0,775.7790440000002,0.0,1289.6
2021-08-30,32203345.119963698,-652318.6248387395,45531422.69298383,965953.344631309,-5975965.095972213,0.0,663.726946,0.0,1420.8000000000004
2021-08-31,31638726.399977304,-753415.740362112,45543728.89899196,2756939.346670319,-5632515.595199595,0.0,616.5612040000001,0.0,1158.4
2021-09-01,36727533.43996318,-863773.5181969019,45556035.10500008,3720894.714864297,-4325802.485957531,0.0,863.5886859999998,0.0,1491.1999999999998
2021-09-02,43542665.27995379,-988476.1803275176,45568341.3110082,3406914.837590078,-2239380.0232931594,0.0,858.0874720000002,0.0,1702.4000000000003
2021-09-03,58393835.199942626,-1132185.0557451823,45580647.51701633,2046267.0073308384,5580211.154737328,0.0,852.2291280000001,0.0,1593.6
2021-09-04,56740039.5199533,-1298934.383170726,45592953.72302446,294648.18493349984,9611822.164733004,0.0,846.52968,0.0,1724.8
2021-09-05,51315528.15993838,-1491949.7660502351,45605259.92903257,-1232673.2676001864,2981629.8809610954,0.0,837.0005040000002,0.0,1600.0000000000005
2021-09-06,39362534.879947856,-1713495.774465827,45617566.1350407,-2269639.197004169,-5975965.095958221,9021340.32070783,858.0074440000001,0.0,220.80000000000004
2021-09-07,28964757.4399803,-1964758.1710763047,45629872.34104883,-2871083.7146076,-5632515.595200205,0.0,847.682832,0.0,140.8
2021-09-08,26229987.5199823,-2245765.040922988,45642178.54705694,-3166653.3425171576,-4325802.485958725,0.0,842.4211639999999,0.0,76.8
2021-09-09,28378051.35998026,-2555349.7681735223,45654484.75306507,-3168620.851936741,-2239380.023292493,0.0,848.7825439999999,0.0,83.2
2021-09-10,36335672.31998858,-2891157.3700982807,45666790.9590732,-2798650.9807406478,5580211.154742204,0.0,844.6655559999999,0.0,60.8
2021-09-11,40316015.51998637,-3249694.217217598,45679097.16508133,-2061900.6249590192,9611822.16473896,0.0,828.051212,0.0,57.599999999999994
2021-09-12,34698443.999982126,-3626419.686720155,45691403.37108944,-1160765.7127744055,2981629.8809532914,0.0,841.06851,0.0,0.0
2021-09-13,28157733.43998745,-4015876.862559943,45703709.57709757,-418323.0495404531,-5975965.095962022,0.0,835.5628319999998,0.0,0.0
2021-09-14,24773520.799982294,-4411858.0565827,45716015.7831057,-76031.94863689263,-5632515.595206047,0.0,846.1784,0.0,0.0
2021-09-15,26212536.959982015,-4807599.724509523,45728321.98911382,-145362.69506279108,-4325802.4859576365,0.0,838.26799,0.0,0.0
2021-09-16,27911224.959980577,-5196000.327567605,45740628.19512194,-428521.7557320127,-2239380.0232872018,0.0,839.3364280000001,0.0,0.0
2021-09-17,34554353.599980265,-5569853.87861274,45752934.40113007,-662050.1276538867,5580211.154714097,0.0,832.286472,0.0,0.0
2021-09-18,37267293.759993374,-5922091.337412863,45765240.607138194,-646425.5199700568,9611822.164736496,0.0,805.1246300000003,0.0,0.0
2021-09-19,34463792.479975864,-6246021.702256905,45777546.81314632,-282919.1401478196,2981629.880945424,0.0,825.8414319999999,0.0,0.0
2021-09-20,27478004.319979724,-6535564.595494431,45789853.019154444,438135.2721508625,-5975965.0959638925,0.0,846.6114819999999,0.0,0.0
2021-09-21,26542507.83997973,-6785466.360678208,45802159.22516257,1412759.1016926875,-5632515.595203048,0.0,827.11241,0.0,0.0
2021-09-22,31552334.71996471,-6991492.1729954295,45814465.43117069,2365770.9334935267,-4325802.485959683,0.0,817.0681699999999,0.0,0.0
2021-09-23,38329790.7199589,-7150587.397266471,45826771.637178816,2872815.543708212,-2239380.0232842225,0.0,844.123006,0.0,0.0
2021-09-24,50683661.11996144,-7261002.386535868,45839077.84318695,2556432.835186684,5580211.154720856,0.0,820.4757040000002,0.0,0.0
2021-09-25,55939297.27997231,-7322376.068952116,45851384.049195066,1384660.9960395228,9611822.164736196,0.0,812.4903960000003,0.0,0.0
2021-09-26,44761841.919950284,-7335774.984771088,45863690.25520319,-161618.54838323093,2981629.880937684,0.0,817.8536000000001,0.0,12.799999999999999
2021-09-27,35060765.75996894,-7303685.8674513,45875996.46121132,-1259567.5757198543,-5975965.095967693,0.0,788.219504,0.0,99.20000000000002
2021-09-28,32950109.11996079,-7229961.367217721,45888302.66721944,-1218404.6801441684,-5632515.595201855,0.0,823.681048,0.0,470.4000000000001
2021-09-29,33056210.87996886,-7119720.044295975,45900608.87322756,48720.82147930798,-4325802.485958594,0.0,806.443544,0.0,713.6000000000001
2021-09-30,38142349.9199637,-6979203.26321183,45912915.07923569,1912129.4838542456,-2239380.023278931,0.0,827.1431199999998,0.0,1289.6000000000004
2021-10-01,50371736.959939204,-6815593.050706826,45925221.28524381,3386572.8128368026,5580211.154727615,0.0,404.85721399999994,0.0,1660.8000000000002
2021-10-02,50757599.67995706,-6636796.29175744,45937527.49125194,3724068.704241213,9611822.164735893,0.0,406.26554600000003,0.0,2009.6
2021-10-03,44934864.47995712,-6451201.787966407,45949833.69726006,2821016.8876661398,2981629.8809728757,0.0,421.44151,0.0,2022.3999999999996
2021-10-04,36156511.51997024,-6267417.652642749,45962139.90326819,1174778.3997177307,-5975965.095970529,0.0,418.20634800000005,0.0,1791.9999999999998
2021-10-05,34496997.11996783,-6093997.235472982,45974446.10927632,-523184.068785184,-5632515.595200659,0.0,400.33002000000005,0.0,1670.4
2021-10-06,28348835.83998226,-5939162.23210995,45986752.31528443,-1814080.9188503693,-4325802.485959788,0.0,405.43800400000003,0.0,2128.0
2021-10-07,30860939.999979142,-5810531.824159479,45999058.52129256,-2615294.5791392764,-2239380.0232782653,0.0,413.5847100000001,0.0,2127.999999999999
2021-10-08,37553141.4399727,-5714866.604346894,46011364.72730069,-3052752.9848743845,5580211.154697625,0.0,392.33538799999997,0.0,1849.5999999999997
2021-10-09,40954167.99998524,-5657835.671389922,46023670.9333088,-3208905.3676969893,9611822.16473343,0.0,411.73327399999994,0.0,1811.2
2021-10-10,35957898.23997916,-5643814.638494792,46035977.13931693,-3033899.233152817,2981629.8809650717,0.0,415.93141800000006,0.0,1814.4000000000005
2021-10-11,29073184.95998007,-5675721.406804155,46048283.34532506,-2468181.7904919474,-5975965.095956536,1117972.035459446,422.12688,0.0,1670.3999999999999
2021-10-12,27602042.399981875,-5754895.436810406,46060589.55133318,-1612350.5638378025,-5632515.595199465,0.0,407.506218,0.0,1593.6000000000004
2021-10-13,27609969.119984195,-5881024.939866087,46072895.7573413,-750259.8744786876,-4325802.485956414,0.0,413.889766,0.0,1638.4
2021-10-14,31123187.839981657,-6052124.948779362,46085201.96334943,-190408.3580930856,-2239380.023292279,0.0,422.98586800000004,0.0,1859.2000000000005
2021-10-15,37737207.67997856,-6264567.655264678,46097508.16935755,-68103.45858991599,5580211.154706268,0.0,396.735394,0.0,2054.4
2021-10-16,46625574.239982925,-6513164.77168852,46109814.37536568,-277054.2159197997,9611822.164733129,0.0,400.3622020000001,0.0,1987.2000000000005
2021-10-17,38784071.99997675,-6791300.035619622,46122120.5813738,-566354.0506835515,2981629.8809572035,0.0,399.740078,0.0,1856.0
2021-10-18,29779001.59997884,-7091108.379430329,46134426.787381925,-693772.5291472913,-5975965.095959374,0.0,396.41771,0.0,1635.2000000000003
2021-10-19,28068151.199981704,-7403696.784187773,46146732.99339005,-510821.5172497197,-5632515.595205306,0.0,400.5735360000001,0.0,1508.72
2021-10-20,33391135.039973464,-7719400.474983391,46159039.199398175,36038.16267727548,-4325802.485957609,0.0,398.97883800000005,0.0,1878.3999999999996
2021-10-21,37274837.7599682,-8028066.937543331,46171345.4054063,906459.061731916,-2239380.0232893,0.0,411.37952399999995,0.0,1819.9999999999998
2021-10-22,46438107.67994126,-8319359.281980275,46183651.61141443,1916387.3361130652,5580211.154711144,0.0,404.0025819999999,0.0,2046.0
2021-10-23,51508235.03994743,-8583069.780387908,46195957.81742255,2703192.093678013,9611822.164731748,0.0,396.294914,0.0,2089.6
2021-10-24,41197191.519964844,-8809433.985036595,46208264.02343068,2830921.3179736007,2981629.880949464,0.0,391.791512,0.0,1916.8
2021-10-25,33409726.399976518,-8989435.708448058,46220570.2294388,2059337.5496543783,-5975965.095963174,0.0,403.339566,0.0,1832.7999999999995
2021-10-26,34624085.91997091,-9115093.322676357,46232876.43544692,610323.9678557147,-5632515.595205915,0.0,396.41541000000007,0.0,1817.5999999999997
2021-10-27,34498789.27996376,-9179718.309422825,46245182.64145505,-819431.8922549533,-4325802.485958803,0.0,405.40832600000005,0.0,1753.6000000000004
2021-10-28,36780727.8399706,-9178137.75377146,46257488.847463176,-1404701.5769761296,-2239380.0232863203,0.0,398.66036399999996,0.0,1750.4
2021-10-29,46214904.63995347,-9106873.501081971,46269795.0534713,-713369.0044104457,5580211.1547179045,0.0,407.0273620000001,0.0,2172.7999999999997
2021-10-30,57535475.199938886,-8964271.959537001,46282101.25947942,965953.3446339696,9611822.16473662,0.0,408.155668,0.0,2099.2
2021-10-31,49553890.0799601,-8750579.993574357,46294407.46548755,2756939.346671235,2981629.8809415954,0.0,412.141696,0.0,2025.6000000000001
2021-11-01,30831728.159980286,-8467963.971989805,46306713.67149567,3720894.714862266,-5975965.0959650455,0.0,441.8686120000001,0.0,179.20000000000002
2021-11-02,29667810.399973013,-8120470.760838232,46319019.87750379,3406914.83759089,-5632515.595202917,0.0,439.7645280000001,0.0,195.20000000000005
2021-11-03,26297390.39998354,-7713931.232916059,46331326.08351192,2046267.0073309324,-4325802.485957715,0.0,436.47454400000004,0.0,768.0
2021-11-04,27758747.8399796,-7255808.647943403,46343632.28952004,294648.18493283464,-2239380.023302648,0.0,442.256772,0.0,1091.2000000000003
2021-11-05,34588158.07997406,-6754995.9861225085,46355938.49552817,-1232673.2676049755,5580211.15472278,0.0,438.72298199999994,0.0,1673.6000000000001
2021-11-06,40600711.35996974,-6221567.9381483225,46368244.70153629,-2269639.197004655,9611822.16473524,0.0,443.480392,0.0,2150.4
2021-11-07,37071756.95997291,-5666494.716478291,46380550.90754441,-2871083.714608342,2981629.880933728,0.0,426.0683600000001,0.0,2002.4000000000003
2021-11-08,28410692.95997995,-5101326.108985397,46392857.11355254,-3166653.34251761,-5975965.095968846,579409.002182567,445.807754,0.0,1715.2000000000003
2021-11-09,27488098.55998234,-4537855.206296413,46405163.31956066,-3168620.8519366924,-5632515.595201723,0.0,433.46867999999995,0.0,1833.6
2021-11-10,33592188.159987696,-3987771.9647786575,46417469.52556878,-2798650.980742875,-4325802.485959762,0.0,434.33538799999997,0.0,2281.6
2021-11-11,37064150.39998931,-3462317.192836108,46429775.73157691,-2061900.6249624267,-2239380.023297356,0.0,443.12995600000005,0.0,2214.7599999999998
2021-11-12,42959977.7599766,-2971947.652814908,46442081.93758504,-1160765.7127744632,5580211.154731423,0.0,448.32882199999995,0.0,2620.7999999999997
2021-11-13,49302807.359969854,-2526022.7478730795,46454388.14359316,-418323.0495408055,9611822.16473494,0.0,447.34128400000003,0.0,2243.1999999999994
2021-11-14,45568085.75997432,-2132522.715816488,46466694.34960128,-76031.94863743817,2981629.880969047,0.0,446.90155000000004,0.0,2185.5999999999995
2021-11-15,37539473.91999406,-1797807.3939136988,46479000.55560941,-145362.6950634255,-5975965.095954852,0.0,452.620502,0.0,1875.1999999999996
2021-11-16,36438609.27998525,-1526423.4723898843,46491306.761617534,-428521.7557325915,-5632515.595200529,0.0,441.85764399999994,0.0,1945.6
2021-11-17,39362983.839995265,-1320966.752181533,46503612.967625655,-662050.1276532909,-4325802.485958673,0.0,441.68573999999995,0.0,1827.2
2021-11-18,45112792.47998138,-1182004.3041742947,46515919.17363378,-646425.5199701027,-2239380.0232966896,0.0,430.678306,0.0,1804.7999999999997
2021-11-19,56020308.79998427,-1108059.639834832,46528225.37964191,-282919.14014982403,5580211.1547363,0.0,440.16232600000006,0.0,2022.4000000000005
2021-11-20,64455924.959977165,-1095662.0992871476,46540531.585650034,438135.27215462376,9611822.164733555,0.0,174.66000000000003,0.0,1820.3999999999999
2021-11-21,62774720.63997589,-1139459.6992331245,46552837.79165816,1412759.101693216,2981629.8809611797,0.0,446.69999999999993,0.0,1606.4
2021-11-22,66425409.43996314,-1232392.7187385112,46565143.997666284,2365770.9334947867,-5975965.095958655,24053551.48203956,446.9404519999999,0.0,1632.0000000000002
2021-11-23,80526028.63995618,-1365923.3953708217,46577450.203674406,2872815.543708246,-5632515.595199335,0.0,437.67215799999997,0.0,1347.2
2021-11-24,94211297.27996434,-1530315.3161073914,46589756.40968253,2556432.835183848,-4325802.485959867,0.0,421.1363360000001,0.0,1014.4
2021-11-25,27241505.43999345,-1714954.4723811732,46602062.615690656,1384660.9960421273,-2239380.0232913983,0.0,258.25923600000004,0.0,185.59999999999997
2021-11-26,27809299.99999344,-1908702.5574454828,46614368.82169878,-161618.548383494,5580211.154708192,0.0,462.818274,0.0,739.1999999999999
2021-11-27,30148444.15998982,-2100271.961757658,46626675.0277069,-1259567.5757194704,9611822.164732171,0.0,466.78092199999986,0.0,953.96
2021-11-28,31245374.87999505,-2278611.105319116,46638981.23371503,-1218404.680144224,2981629.880953376,0.0,458.20196999999996,0.0,1090.4
2021-11-29,29706895.679991785,-2433288.263144276,46651287.43972316,48720.82148106887,-5975965.095960525,0.0,463.52836799999994,0.0,1465.6
2021-11-30,32842848.159993395,-2554861.90992229,46663593.64573127,1912129.4838545185,-5632515.595196336,0.0,471.800546,0.0,1305.6000000000004
2021-12-01,34157130.720002845,-2635225.840504542,46675899.8517394,3386572.8128372696,-4325802.485959629,0.0,428.78475799999995,0.0,1721.6000000000001
2021-12-02,35793229.27999153,-2667917.911721161,46688206.05774753,3724068.7042417303,-2239380.0232861065,0.0,424.947802,0.0,1648.6800000000003
2021-12-03,41652286.07997962,-2648382.1846745173,46700512.26375564,2821016.887666844,5580211.154714953,0.0,426.362106,0.0,1964.7999999999995
2021-12-04,48488592.63998541,-2574175.501543649,46712818.46976377,1174778.399719697,9611822.16473079,0.0,419.627506,0.0,1958.3599999999992
2021-12-05,49522168.47997103,-2445111.0732237766,46725124.6757719,-523184.068784259,2981629.880945572,0.0,426.9164099999999,0.0,2380.7999999999997
2021-12-06,40719799.839993194,-2263333.441478312,46737430.88178002,-1814080.918851835,-5975965.095964326,0.0,419.06687400000004,0.0,236.79999999999998
2021-12-07,39092989.59999098,-2033321.161057276,46749737.08778814,-2615294.5791393733,-5632515.595205784,0.0,416.31670399999996,0.0,211.20000000000005
2021-12-08,39083598.239990965,-1761815.667215857,46762043.29379627,-3052752.984874842,-4325802.485960824,0.0,428.995472,0.0,119.03999999999999
2021-12-09,41103925.59999516,-1457676.9903627413,46774349.4998044,-3208905.367695284,-2239380.023283127,0.0,424.210758,0.0,122.28000000000002
2021-12-10,45540018.39997989,-1131669.1882897858,46786655.70581252,-3033899.233152119,5580211.154721712,0.0,419.292168,0.0,128.0
2021-12-11,53080798.39997396,-796180.5218813312,46798961.91182064,-2468181.7904923693,9611822.16473675,0.0,425.03928799999994,0.0,91.12
2021-12-12,55800502.39998675,-464885.4379996961,46811268.11782877,-1612350.5638393858,2981629.880980827,0.0,432.4712719999999,0.0,0.0
2021-12-13,47681660.639988944,-152357.28161393173,46823574.3238369,-750259.8744789049,-5975965.095968126,0.0,424.40091600000005,0.0,0.0
2021-12-14,45577635.35997921,126357.7190589062,46835880.52984501,-190408.35809354731,-5632515.595202787,0.0,415.4681859999999,0.0,0.0
